Co-Careldopa_Liq Spec 25mg/250mg/5ml,Co-Careldopa (Carbidopa/Levodopa),4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,3,1,0.014,6.29,0,4.52134,322.95,0.72,449.29
Half Sinemet CR_Tab 125mg,Co-Careldopa (Carbidopa/Levodopa),4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,107.038,6273.289,0,1212.76251,11.33,0.19,58.61
Caramet CR_Tab 50mg/200mg,Co-Careldopa (Carbidopa/Levodopa),4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,24.282,1278.871,0,244.49461,10.07,0.19,52.67
Caramet CR_Tab 25mg/100mg,Co-Careldopa (Carbidopa/Levodopa),4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,17.764,1137.141,0,217.39702,12.24,0.19,64.01
Duodopa_Intestinal Gel Cassette 100ml,Co-Careldopa (Carbidopa/Levodopa),4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,0.005,0.28,0,21.56,4312,77,56
Co-Careldopa_Tab 10mg/100mg,Co-Careldopa (Carbidopa/Levodopa),4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,1,15.07,1339.679,0,97.78795,6.49,0.07,88.9
Co-Careldopa_Tab 50mg/200mg M/R,Co-Careldopa (Carbidopa/Levodopa),4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,1,0.401,23.701,0,5.30599,13.23,0.22,59.1
Co-Careldopa_Liq Spec 625mcg/2.5mg/5ml,Co-Careldopa (Carbidopa/Levodopa),4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,3,1,0.008,5.55,0,3.5344,441.8,0.64,693.75
Co-Careldopa_Liq Spec 12.5mg/50mg/5ml,Co-Careldopa (Carbidopa/Levodopa),4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,3,1,0.244,95.51,0,67.11743,275.07,0.7,391.43
Co-Careldopa_Liq Spec 50mg/200mg/5ml,Co-Careldopa (Carbidopa/Levodopa),4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,3,1,0.043,10.681,0,10.29007,239.3,0.96,248.4
Co-Careldopa_Liq Spec 6.25mg/25mg/5ml,Co-Careldopa (Carbidopa/Levodopa),4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,3,1,0.009,5.882,0,3.15133,350.15,0.54,653.56
Co-Careldopa_Tab 25mg/100mg,Co-Careldopa (Carbidopa/Levodopa),4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,1,219.506,22734.09,0,5342.60829,24.34,0.24,103.57
Co-Careldopa_Liq Spec 2.5mg/10mg/5ml,Co-Careldopa (Carbidopa/Levodopa),4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,3,1,0.017,2.7,0,4.26742,251.02,1.58,158.82
Co-Careldopa_Liq Spec 25mg/100mg/5ml,Co-Careldopa (Carbidopa/Levodopa),4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,3,1,1.212,600.795,0,465.73891,384.27,0.78,495.71
Sinemet_Tab 10mg/100mg,Co-Careldopa (Carbidopa/Levodopa),4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,8.958,943.303,0,68.85564,7.69,0.07,105.3
Sinemet_Tab 12.5mg/50mg,Co-Careldopa (Carbidopa/Levodopa),4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,155.321,15085.447,82.465,1052.72846,6.78,0.07,97.12
Sinemet_Tab 25mg/250mg,Co-Careldopa (Carbidopa/Levodopa),4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,8.638,749.432,0,114.24868,13.23,0.15,86.76
Sinemet LS_Tab 62.5mg,Co-Careldopa (Carbidopa/Levodopa),4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,0.01,0.577,0.01,0.04013,4.01,0.07,57.7
Sinemet-Plus_Tab 125mg,Co-Careldopa (Carbidopa/Levodopa),4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,208.328,24004.203,0,2576.44268,12.37,0.11,115.22
Tilolec_Tab 200mg/50mg,Co-Careldopa (Carbidopa/Levodopa),4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,0.305,16.323,0,6.02631,19.76,0.37,53.52
Tilolec_Tab 100mg/25mg,Co-Careldopa (Carbidopa/Levodopa),4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,0.026,2.122,0,0.66843,25.71,0.32,81.62
Sinemet CR_Tab 250mg,Co-Careldopa (Carbidopa/Levodopa),4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,80.536,3863.569,0,746.89205,9.27,0.19,47.97
Entacapone_Liq Spec 200mg/5ml,Entacapone,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,3,1,0.235,121.215,0,120.47545,512.66,0.99,515.81
Comtess_Tab 200mg,Entacapone,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,67.556,6154.052,66.952,3540.1865,52.4,0.58,91.1
Levodopa_Liq Spec 125mg/5ml,Levodopa,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,3,1,0.016,2.4,0,2.1869,136.68,0.91,150
Levodopa_Liq Spec 100mg/5ml,Levodopa,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,3,1,0.01,1.3,0,0.73224,73.22,0.56,130
Levodopa_Liq Spec 25mg/5ml,Levodopa,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,3,1,0.009,1.71,0,0.93932,104.37,0.55,190
Stalevo_Tab 125mg/31.25mg/200mg,Levodopa/Carbidopa/Entacapone,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,9.83,975.301,0.262,676.3784,68.81,0.69,99.22
Stalevo_Tab 200mg/50mg/200mg,Levodopa/Carbidopa/Entacapone,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,14.759,1257.099,0.603,872.11377,59.09,0.69,85.18
Stalevo_Tab 50mg/12.5mg/200mg,Levodopa/Carbidopa/Entacapone,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,13.992,1219.851,0.301,846.52479,60.5,0.69,87.18
Stalevo_Tab 100mg/25mg/200mg,Levodopa/Carbidopa/Entacapone,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,72.899,7218.676,1.688,5009.17047,68.71,0.69,99.02
Stalevo_Tab 150mg/37.5mg/200mg,Levodopa/Carbidopa/Entacapone,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,43.047,3909.878,2.741,2712.96023,63.02,0.69,90.83
Stalevo_Tab 75mg/18.75mg/200mg,Levodopa/Carbidopa/Entacapone,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,5.091,468.469,0.151,324.91186,63.82,0.69,92.02
Celance_Tab 1mg,Pergolide Mesilate,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,0.067,5.912,0,2.56808,38.33,0.43,88.24
Celance_Tab 250mcg,Pergolide Mesilate,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,0.069,13.836,0,2.98808,43.31,0.22,200.52
Celance_Tab 50mcg,Pergolide Mesilate,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,0.05,5.532,0,1.14512,22.9,0.21,110.64
Pergolide Mesil_Tab 50mcg,Pergolide Mesilate,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,1,2.888,219.257,0,35.25585,12.21,0.16,75.92
Pergolide Mesil_Tab 250mcg,Pergolide Mesilate,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,1,1.995,204.897,0,26.90184,13.48,0.13,102.71
Pergolide Mesil_Tab 1mg,Pergolide Mesilate,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,1,1.409,124.222,0,44.24,31.4,0.36,88.16
Pramipexole_Tab 180mcg,Pramipexole,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,1,5.515,585.682,0,372.90027,67.62,0.64,106.2
Mirapexin_Tab 0.7mg,Pramipexole,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,44.778,4345.218,40.801,11066.57146,247.14,2.55,97.04
Pramipexole_Tab 350mcg,Pramipexole,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,1,1.537,112.821,0,143.66416,93.47,1.27,73.4
Pramipexole_Tab 700mcg,Pramipexole,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,1,3.44,334.09,0,850.87074,247.35,2.55,97.12
Mirapexin_Tab 0.088mg,Pramipexole,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,104.945,6329.564,96.56,2014.93266,19.2,0.32,60.31
Mirapexin_Tab 2.1mg M/R,Pramipexole,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,7.512,237.278,5.426,1812.80392,241.32,7.64,31.59
Mirapexin_Tab 3.15mg M/R,Pramipexole,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,5.581,172.374,4.186,1975.40604,353.95,11.46,30.89
Mirapexin_Tab 0.52mg M/R,Pramipexole,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,7.696,255.19,5.857,487.4129,63.33,1.91,33.16
Mirapexin_Tab 0.26mg M/R,Pramipexole,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,5.073,203.512,3.917,194.35726,38.31,0.96,40.12
Mirapexin_Tab 1.57mg M/R,Pramipexole,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,0.084,2.51,0.062,14.3823,171.22,5.73,29.88
Pramipexole_Tab 88mcg,Pramipexole,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,1,9.903,595.566,0,189.5911,19.14,0.32,60.14
Mirapexin_Tab 0.35mg,Pramipexole,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,16.797,1289.584,15.212,1642.14114,97.76,1.27,76.77
Mirapexin_Tab 1.05mg M/R,Pramipexole,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,9.084,306.811,6.964,1172.01784,129.02,3.82,33.77
Mirapexin_Tab 0.18mg,Pramipexole,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,63.786,7257.687,58.732,4620.93915,72.44,0.64,113.78
Mirapexin_Tab 2.62mg M/R,Pramipexole,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,0.038,1.279,0.024,12.21445,321.43,9.55,33.66
Azilect_Tab 1mg,Rasagiline Mesilate,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,82.687,2540.228,78.974,6415.8835,77.59,2.53,30.72
Adartrel_Tab 500mcg,Ropinirole Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,5.972,414.154,0,232.96284,39.01,0.56,69.35
Adartrel_Tab 250mcg,Ropinirole Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,2.806,156.784,0,51.47736,18.35,0.33,55.87
Adartrel_Tab 2mg,Ropinirole Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,1.935,80.055,0,90.09109,46.56,1.13,41.37
ReQuip XL_Tab 4mg,Ropinirole Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,40.832,1515.911,29.789,3395.57757,83.16,2.24,37.13
ReQuip XL_Tab 2mg,Ropinirole Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,31.952,1257.755,22.73,1408.71696,44.09,1.12,39.36
ReQuip_Follow On Pack (500mcg/1mg/2mg),Ropinirole Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,0.344,0.345,0.235,25.668,74.62,74.4,1
ReQuip_S/Pack (250mcg/500mcg/1mg) Tab,Ropinirole Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,1.127,1.191,0.785,47.7591,42.38,40.1,1.06
ReQuip_Tab 5mg,Ropinirole Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,1.23,105.057,0,204.19815,166.01,1.94,85.41
ReQuip_Tab 2mg,Ropinirole Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,2.64,325.153,0,365.9132,138.6,1.13,123.16
ReQuip_Tab 1mg,Ropinirole Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,2.509,261.7,0,147.35465,58.73,0.56,104.3
ReQuip_Tab 250mcg,Ropinirole Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,0.003,0.13,0,0.02483,8.28,0.19,43.33
ReQuip XL_Tab 8mg,Ropinirole Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,67.757,3348.794,47.793,12591.40863,185.83,3.76,49.42
Ropinirole HCl_Tab 1mg,Ropinirole Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,1,91.794,7412.149,0,3560.17758,38.78,0.48,80.75
Ropinirole HCl_Tab 2mg,Ropinirole Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,1,65.992,6357.739,0,6228.83515,94.39,0.98,96.34
Ropinirole HCl_Tab 5mg,Ropinirole Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,1,20.218,1774.064,0,3150.04022,155.8,1.78,87.75
Ropinirole HCl_Liq Spec 12mg/5ml,Ropinirole Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,3,1,0.001,0.42,0,0.59428,594.28,1.41,420
Ropinirole HCl_Liq Spec 1mg/5ml,Ropinirole Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,3,1,0.003,0.75,0,0.255,85,0.34,250
Ropinirole HCl_Tab 250mcg,Ropinirole Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,1,38.154,2122.973,0,634.05615,16.62,0.3,55.64
Ropinirole HCl_Tab 500mcg,Ropinirole Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,1,37.939,2143.255,0,900.62457,23.74,0.42,56.49
Neupro_Transdermal Patch 6mg/24hrs,Rotigotine,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,8.876,282.408,8.286,1440.18291,162.26,5.1,31.82
Neupro_Transdermal Patch 3mg/24hrs,Rotigotine,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,0.715,20.638,0.647,71.84975,100.49,3.48,28.86
Neupro_Transdermal Patch 1mg/24hrs,Rotigotine,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,1.542,41.984,1.413,115.81595,75.11,2.76,27.23
Neupro_Transdermal Patch 8mg/24hrs,Rotigotine,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,15.183,503.059,14.372,2565.4171,168.97,5.1,33.13
Neupro_Transdermal Patch 4mg/24hrs,Rotigotine,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,15.372,495.33,14.345,2082.33721,135.46,4.2,32.22
Neupro_Transdermal Patch 2mg/24hrs,Rotigotine,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,13.934,395.355,12.966,1090.61478,78.27,2.76,28.37
Neupro_Init/Pack (2mg/4mg/6mg/8mg Patch),Rotigotine,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,0.675,0.772,0.082,110.23388,163.31,142.79,1.14
Eldepryl_Tab 5mg,Selegiline Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,0.69,33.82,0,5.59384,8.11,0.17,49.01
Eldepryl_Syr 10mg/5ml,Selegiline Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,3,3,1.165,184.241,1.132,16.54197,14.2,0.09,158.15
Eldepryl_Tab 10mg,Selegiline Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,0.253,8.469,0,2.7341,10.81,0.32,33.47
Selegiline HCl_Tab 5mg,Selegiline Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,1,31.492,1348.543,0,119.35178,3.79,0.09,42.82
Zelapar_Tab 1.25mg,Selegiline Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,9.26,303.131,6.766,440.14339,47.53,1.45,32.74
Selegiline HCl_Tab 10mg,Selegiline Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,1,15.369,486.28,0,110.27262,7.18,0.23,31.64
Tasmar_Tab 100mg,Tolcapone,4,9,Drugs Used In Park'ism/Related Disorders,1,0,Dopaminergic Drugs Used In Parkinsonism,1,3,2.101,173.475,1.826,165.14878,78.6,0.95,82.57
Cogentin_Inj 1mg/ml 2ml Amp,Benzatropine Mesilate,4,9,Drugs Used In Park'ism/Related Disorders,2,0,Antimuscarinic Drugs Used In Parkin'ism,1,3,0.003,0.062,0.003,0.27642,92.14,4.46,20.67
Benzatropine Mesil_Tab 2mg,Benzatropine Mesilate,4,9,Drugs Used In Park'ism/Related Disorders,2,0,Antimuscarinic Drugs Used In Parkin'ism,1,1,0.168,7.924,0,6.65258,39.6,0.84,47.17
Cogentin_Tab 2mg,Benzatropine Mesilate,4,9,Drugs Used In Park'ism/Related Disorders,2,0,Antimuscarinic Drugs Used In Parkin'ism,1,3,0.095,4.122,0.088,0.05978,0.63,0.01,43.39
Benzatropine Mesil_Liq Spec 1mg/5ml,Benzatropine Mesilate,4,9,Drugs Used In Park'ism/Related Disorders,2,0,Antimuscarinic Drugs Used In Parkin'ism,3,1,0.002,0.057,0,0.01048,5.24,0.18,28.5
Biorphen_Oral Soln 25mg/5ml,Orphenadrine Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,2,0,Antimuscarinic Drugs Used In Parkin'ism,3,3,0.437,183.76,0.402,7.7917,17.83,0.04,420.5
Disipal_Tab 50mg,Orphenadrine Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,2,0,Antimuscarinic Drugs Used In Parkin'ism,1,3,9.308,576.179,0,19.78983,2.13,0.03,61.9
Orphenadrine HCl_Oral Soln 50mg/5ml S/F,Orphenadrine Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,2,0,Antimuscarinic Drugs Used In Parkin'ism,3,1,0.751,257.023,0,15.56282,20.72,0.06,342.24
Orphenadrine HCl_Liq Spec 25mg/5ml,Orphenadrine Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,2,0,Antimuscarinic Drugs Used In Parkin'ism,3,1,0.064,31.42,0,1.3953,21.8,0.04,490.94
Orphenadrine HCl_Tab 50mg,Orphenadrine Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,2,0,Antimuscarinic Drugs Used In Parkin'ism,1,1,67.657,3756.795,0,2303.10099,34.04,0.61,55.53
Arpicolin_Syr 5mg/5ml S/F,Procyclidine Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,2,0,Antimuscarinic Drugs Used In Parkin'ism,3,3,0.329,112.449,0,5.65232,17.18,0.05,341.79
Kemadrin_Tab 5mg,Procyclidine Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,2,0,Antimuscarinic Drugs Used In Parkin'ism,1,3,17.39,805.805,0,38.01373,2.19,0.05,46.34
Arpicolin_Syr 2.5mg/5ml S/F,Procyclidine Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,2,0,Antimuscarinic Drugs Used In Parkin'ism,3,3,0.432,132.45,0,3.72632,8.63,0.03,306.6
Kemadrin_Inj 5mg/ml 2ml Amp,Procyclidine Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,2,0,Antimuscarinic Drugs Used In Parkin'ism,1,3,0.214,1.781,0.15,7.09925,33.17,3.99,8.32
Procyclidine HCl_Tab 5mg,Procyclidine Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,2,0,Antimuscarinic Drugs Used In Parkin'ism,1,1,779.208,31732.117,0,3635.80739,4.67,0.11,40.72
Procyclidine HCl_Liq Spec 2.5mg/5ml,Procyclidine Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,2,0,Antimuscarinic Drugs Used In Parkin'ism,3,1,0.029,8.4,0,0.67275,23.2,0.08,289.66
Procyclidine HCl_Liq Spec 5mg/5ml,Procyclidine Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,2,0,Antimuscarinic Drugs Used In Parkin'ism,3,1,0.022,6.14,0,0.32042,14.56,0.05,279.09
Procyclidine HCl_Oral Soln 5mg/5ml S/F,Procyclidine Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,2,0,Antimuscarinic Drugs Used In Parkin'ism,3,1,12.746,3476.668,0,174.75954,13.71,0.05,272.77
Procyclidine HCl_Oral Soln 2.5mg/5ml S/F,Procyclidine Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,2,0,Antimuscarinic Drugs Used In Parkin'ism,3,1,6.392,1950.785,0,54.88342,8.59,0.03,305.19
Trihexyphenidyl HCl_Liq Spec 2mg/5ml,Trihexyphenidyl Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,2,0,Antimuscarinic Drugs Used In Parkin'ism,3,1,0.418,117.68,0,82.93869,198.42,0.7,281.53
Trihexyphenidyl HCl_Tab 2mg,Trihexyphenidyl Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,2,0,Antimuscarinic Drugs Used In Parkin'ism,1,1,55.484,3897.892,0,1085.96353,19.57,0.28,70.25
Trihexyphenidyl HCl_Tab 5mg,Trihexyphenidyl Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,2,0,Antimuscarinic Drugs Used In Parkin'ism,1,1,28.705,1614.198,0,342.47147,11.93,0.21,56.23
Trihexyphenidyl HCl_Liq Spec 500mcg/5ml,Trihexyphenidyl Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,2,0,Antimuscarinic Drugs Used In Parkin'ism,3,1,0.001,0.14,0,1.73618,1736.18,12.4,140
Trihexyphenidyl HCl_Liq Spec 5mg/5ml,Trihexyphenidyl Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,2,0,Antimuscarinic Drugs Used In Parkin'ism,3,1,0.014,3.268,0,2.70669,193.34,0.83,233.43
Broflex_Syr 5mg/5ml,Trihexyphenidyl Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,2,0,Antimuscarinic Drugs Used In Parkin'ism,3,3,7.638,2405.431,6.529,89.48214,11.72,0.04,314.93
Agitane_Tab 5mg,Trihexyphenidyl Hydrochloride,4,9,Drugs Used In Park'ism/Related Disorders,2,0,Antimuscarinic Drugs Used In Parkin'ism,1,3,0.001,0.1,0,0.00362,3.62,0.04,100
Botox_Inj 100u Vl,Botulinum Toxin Type A,4,9,Drugs Used In Park'ism/Related Disorders,3,0,"Essentialtremor,Chorea,Tics&Reldisorders",1,3,0.237,0.522,0.025,72.1404,304.39,138.2,2.2
Botox_Inj Pdr 200u Vl,Botulinum Toxin Type A,4,9,Drugs Used In Park'ism/Related Disorders,3,0,"Essentialtremor,Chorea,Tics&Reldisorders",1,3,0.001,0.002,0,0.5528,552.8,276.4,2
Azzalure_Inj Pdr 125u Vl,Botulinum Toxin Type A,4,9,Drugs Used In Park'ism/Related Disorders,3,0,"Essentialtremor,Chorea,Tics&Reldisorders",1,3,0.01,0.015,0,0.96,96,64,1.5
Botox_Inj Pdr 50u Vl,Botulinum Toxin Type A,4,9,Drugs Used In Park'ism/Related Disorders,3,0,"Essentialtremor,Chorea,Tics&Reldisorders",1,3,0.019,0.02,0.002,1.55,81.58,77.5,1.05
Dysport_Inj 500iu Vl,Botulinum Toxin Type A,4,9,Drugs Used In Park'ism/Related Disorders,3,0,"Essentialtremor,Chorea,Tics&Reldisorders",1,3,0.033,0.061,0.01,9.436,285.94,154.69,1.85
Xeomin_Inj Pdr 100u Vl,Botulinum Toxin Type A,4,9,Drugs Used In Park'ism/Related Disorders,3,0,"Essentialtremor,Chorea,Tics&Reldisorders",1,3,0.026,0.042,0.009,5.4558,209.84,129.9,1.62
Vistabel_Inj Pdr 50u Vl,Botulinum Toxin Type A,4,9,Drugs Used In Park'ism/Related Disorders,3,0,"Essentialtremor,Chorea,Tics&Reldisorders",1,3,0.001,0.001,0,0.07953,79.53,79.53,1
