Pelican_Select Afresh Closed Pouch Opqe Maxi C/Fit 20-65mm,,23,35,Colostomy Bags,34,5,,1,4,0.18,12.123,0,29.05883,161.44,2.4,67.35,
Pelican_Select Afresh Drnbl Pouch Clr Mini C/Fit 15-65mm,,23,60,Ileostomy Bags,34,5,,1,4,0.319,16.64,0,43.95733,137.8,2.64,52.16,
Pelican_Select Afresh Drnbl Pouch Opqe Mini C/Fit 15-65mm,,23,60,Ileostomy Bags,34,5,,1,4,0.175,8.554,0,22.59681,129.12,2.64,48.88,
Pelican_Select Afresh Drnbl Pouch Clr Stnd P/Cut 35mm,,23,60,Ileostomy Bags,34,5,,1,4,0.056,2.942,0,7.77178,138.78,2.64,52.54,
Pelican_Select Afresh Drnbl Pouch Clr Stnd P/Cut 30mm,,23,60,Ileostomy Bags,34,5,,1,4,0.157,7.74,0,20.4465,130.23,2.64,49.3,
Pelican_Select Afresh Closed Pouch Clr Stnd P/Cut 25mm,,23,35,Colostomy Bags,34,5,,1,4,0.198,15.135,0,35.87499,181.19,2.37,76.44,
Pelican_Select Afresh Closed Pouch Opqe Mini C/Fit 20-65mm,,23,35,Colostomy Bags,34,5,,1,4,0.113,5.91,0,14.00867,123.97,2.37,52.3,
Salts_Urine Drain Bag 2000ml,,22,60,Night Drainage Bags,41,0,,1,4,2.289,40.164,0,54.86389,23.97,1.37,17.55,
Pelican_Select Afresh Closed Pouch Clr Stnd P/Cut 30mm,,23,35,Colostomy Bags,34,5,,1,4,0.395,28,0,66.36933,168.02,2.37,70.89,
Pelican_Select Afresh Closed Pouch Clr Stnd P/Cut 32.5mm,,23,35,Colostomy Bags,34,5,,1,4,0.105,7.47,0,17.70639,168.63,2.37,71.14,
Pelican_Select Afresh Closed Pouch Clr Stnd P/Cut 35mm,,23,35,Colostomy Bags,34,5,,1,4,0.457,34.74,0,82.34538,180.19,2.37,76.02,
Pelican_Select Afresh Closed Pouch Clr Stnd P/Cut 37.5mm,,23,35,Colostomy Bags,34,5,,1,4,0.055,2.79,0,6.61323,120.24,2.37,50.73,
Pelican_Select Afresh Drnbl Pouch Clr Stnd P/Cut 25mm,,23,60,Ileostomy Bags,34,5,,1,4,0.084,3.721,0,9.82964,117.02,2.64,44.3,
Pelican_Select Afresh Closed Pouch Clr Stnd P/Cut 45mm,,23,35,Colostomy Bags,34,5,,1,4,0.127,8.82,0,20.90634,164.62,2.37,69.45,
Pelican_Select Afresh Drnbl Pouch Clr Stnd C/Fit 15-65mm,,23,60,Ileostomy Bags,34,5,,1,4,2.315,106.231,0,280.62435,121.22,2.64,45.89,
Pelican_Select Afresh Closed Pouch Clr Mini C/Fit 20-65mm,,23,35,Colostomy Bags,34,5,,1,4,0.268,19.74,0,46.79038,174.59,2.37,73.66,
Pelican_Select Afresh Drnbl Pouch Opqe Maxi C/Fit 15-65mm,,23,60,Ileostomy Bags,34,5,,1,4,0.201,8.043,0,21.24692,105.71,2.64,40.01,
Pelican_Select Afresh Drnbl Pouch Clr Maxi C/Fit 15-65mm,,23,60,Ileostomy Bags,34,5,,1,4,0.846,40.829,0,107.85662,127.49,2.64,48.26,
Pelican_Select Afresh Drnbl Pouch Opqe Stnd C/Fit 15-65mm,,23,60,Ileostomy Bags,34,5,,1,4,0.478,20.403,0,53.89791,112.76,2.64,42.68,
Pelican_Select Afresh Drnbl Pouch Opqe Stnd P/Cut 25mm,,23,60,Ileostomy Bags,34,5,,1,4,0.064,2.76,0,7.291,113.92,2.64,43.13,
Pelican_Select Drnbl Convex Pouch Opqe Stnd P/Cut 25mm,,23,60,Ileostomy Bags,34,5,,1,4,0.149,4.4,0,17.7012,118.8,4.02,29.53,
Pelican_Select Afresh Closed Pouch Clr Stnd P/Cut 40mm,,23,35,Colostomy Bags,34,5,,1,4,0.226,15.669,0,37.14075,164.34,2.37,69.33,
Pelican_Select Closed Convex Pouch Opqe Stnd P/Cut 27.5mm,,23,35,Colostomy Bags,34,5,,1,4,0.053,1.85,0,5.05605,95.4,2.73,34.91,
Pelican_Select Drnbl Convex Pouch Opqe Stnd P/Cut 20mm,,23,60,Ileostomy Bags,34,5,,1,4,0.086,2.62,0,10.54026,122.56,4.02,30.47,
Pelican_Select Drnbl Convex Pouch Opqe Mini C/Fit 12-40mm,,23,60,Ileostomy Bags,34,5,,1,4,0.514,14.033,0,56.45476,109.83,4.02,27.3,
Pelican_Select Drnbl Convex Pouch Clr Mini C/Fit 12-40mm,,23,60,Ileostomy Bags,34,5,,1,4,0.672,20.485,0,82.41116,122.64,4.02,30.48,
Pelican_Select Drnbl Convex Pouch Clr Maxi C/Fit 12-40mm,,23,60,Ileostomy Bags,34,5,,1,4,3.124,92.379,0,371.64074,118.96,4.02,29.57,
Pelican_Strip Paste,,23,80,Skin Fillers And Protectives,34,5,,1,4,0.169,12.35,0,9.09371,53.81,0.74,73.08,
Pelican_Select Drnbl Convex Pouch Opqe Maxi P/Cut 25mm,,23,60,Ileostomy Bags,34,5,,1,4,0.097,3.11,0,12.51153,128.98,4.02,32.06,
Pelican_Select Closed Convex Pouch Opqe Stnd P/Cut 25mm,,23,35,Colostomy Bags,34,5,,1,4,0.06,3.211,0,8.77566,146.26,2.73,53.52,
Pelican_Select Drnbl Convex Pouch Opqe Maxi C/Fit 12-40mm,,23,60,Ileostomy Bags,34,5,,1,4,0.485,15.78,0,63.48294,130.89,4.02,32.54,
Pelican_Select Closed Convex Pouch Opqe Stnd P/Cut 30mm,,23,35,Colostomy Bags,34,5,,1,4,0.241,10.63,0,29.05179,120.55,2.73,44.11,
Pelican_Select Closed Convex Pouch Opqe Stnd P/Cut 35mm,,23,35,Colostomy Bags,34,5,,1,4,0.099,5.25,0,14.34825,144.93,2.73,53.03,
Pelican_Select Closed Convex Pouch Opqe Stnd P/Cut 40mm,,23,35,Colostomy Bags,34,5,,1,4,0.068,3.4,0,9.2922,136.65,2.73,50,
Pelican_Select Closed Convex Pouch Clr Stnd C/Fit 12-40mm,,23,35,Colostomy Bags,34,5,,1,4,3.109,144.842,0,395.85319,127.32,2.73,46.59,
Pelican_Select Closed Convex Pouch Clr Stnd P/Cut 22.5mm,,23,35,Colostomy Bags,34,5,,1,4,0.069,3.08,0,8.41764,121.99,2.73,44.64,
Pelican_Select Closed Convex Pouch Clr Stnd P/Cut 25mm,,23,35,Colostomy Bags,34,5,,1,4,0.529,26.562,0,72.59395,137.23,2.73,50.21,
Pelican_Select Closed Convex Pouch Opqe Stnd C/Fit 12-40mm,,23,35,Colostomy Bags,34,5,,1,4,0.65,32.299,0,88.27316,135.8,2.73,49.69,
Pelican_Select Drnbl Convex Pouch Clr Stnd P/Cut 22.5mm,,23,60,Ileostomy Bags,34,5,,1,4,0.187,5.32,0,21.40236,114.45,4.02,28.45,
Pelican_Select Afresh Closed Pouch Clr Stnd C/Fit 20-65mm,,23,35,Colostomy Bags,34,5,,1,4,2.622,176.946,0,419.42099,159.96,2.37,67.49,
Pelican_Select Drnbl Convex Pouch Opqe Stnd P/Cut 27.5mm,,23,60,Ileostomy Bags,34,5,,1,4,0.059,1.66,0,6.67818,113.19,4.02,28.14,
Pelican_Select Drnbl Convex Pouch Opqe Stnd P/Cut 30mm,,23,60,Ileostomy Bags,34,5,,1,4,0.157,3.64,0,14.64372,93.27,4.02,23.18,
Pelican_Select Drnbl Convex Pouch Opqe Stnd P/Cut 32.5mm,,23,60,Ileostomy Bags,34,5,,1,4,0.063,3.21,0,12.91383,204.98,4.02,50.95,
Pelican_Select Drnbl Convex Pouch Opqe Stnd P/Cut 35mm,,23,60,Ileostomy Bags,34,5,,1,4,0.059,1.83,0,7.36209,124.78,4.02,31.02,
Pelican_Select Drnbl Convex Pouch Opqe Maxi P/Cut 30mm,,23,60,Ileostomy Bags,34,5,,1,4,0.101,2.632,0,10.58854,104.84,4.02,26.06,
Pelican_Select Drnbl Convex Pouch Clr Stnd P/Cut 20mm,,23,60,Ileostomy Bags,34,5,,1,4,0.164,4.831,0,19.43511,118.51,4.02,29.46,
Pelican_Select Drnbl Convex Pouch Opqe Stnd P/Cut 22.5mm,,23,60,Ileostomy Bags,34,5,,1,4,0.058,1.9,0,7.6437,131.79,4.02,32.76,
Pelican_Select Drnbl Convex Pouch Clr Stnd P/Cut 25mm,,23,60,Ileostomy Bags,34,5,,1,4,0.746,22.096,0,88.89221,119.16,4.02,29.62,
Pelican_Select Drnbl Convex Pouch Clr Stnd P/Cut 27.5mm,,23,60,Ileostomy Bags,34,5,,1,4,0.209,6.39,0,25.70697,123,4.02,30.57,
Pelican_Select Drnbl Convex Pouch Clr Stnd P/Cut 30mm,,23,60,Ileostomy Bags,34,5,,1,4,0.74,21.213,0,85.3399,115.32,4.02,28.67,
Pelican_Select Drnbl Convex Pouch Clr Stnd P/Cut 32.5mm,,23,60,Ileostomy Bags,34,5,,1,4,0.117,2.82,0,11.34486,96.96,4.02,24.1,
Pelican_Select Drnbl Convex Pouch Clr Stnd P/Cut 35mm,,23,60,Ileostomy Bags,34,5,,1,4,0.223,6.8,0,27.3564,122.67,4.02,30.49,
Pelican_Select Drnbl Convex Pouch Clr Stnd P/Cut 40mm,,23,60,Ileostomy Bags,34,5,,1,4,0.068,2.21,0,8.89083,130.75,4.02,32.5,
Pelican_Select Drnbl Convex Pouch Clr Stnd C/Fit 12-40mm,,23,60,Ileostomy Bags,34,5,,1,4,8.242,230.565,0,927.56305,112.54,4.02,27.97,
OstoMart_OstoMist Odour Neutraliser Mint Dps 50ml,,23,45,Deodorants,33,7,,1,4,4.103,6.348,0,24.7572,6.03,3.9,1.55,
Payne_Rubb Tubing Latex For Stoke Mandeville Condom Urin 8mm,,22,90,Urinal Systems,34,0,,1,4,0.05,0.164,0,0.8692,17.38,5.3,3.28,
Payne_Dry Incont Sheaths Plain Stoke Mandeville Condom Urin,,22,90,Urinal Systems,34,0,,1,4,0.16,21.852,0,3.74541,23.41,0.17,136.58,
Payne_Incontiaid D/S A/Strp,,22,40,Incontinence Sheath Fixing Strips & Adh,34,0,,1,4,0.059,2.2,0,1.1022,18.68,0.5,37.29,
"Payne_Incontiaid Sheath Size 3, 35mm",,22,30,Incontinence Sheaths,34,0,,1,4,0.059,1.65,0,1.6005,27.13,0.97,27.97,
Payne_Male Urine Director,,22,90,Urinal Systems,34,0,,1,4,0.079,0.08,0,2.0432,25.86,25.54,1.01,
"Payne_Rubb Extension Tube 152mm For Mk1,2,3,9,Pp Urin",,22,80,Tubing And Accessories,34,0,,1,4,0.18,0.835,0,3.2231,17.91,3.86,4.64,
"Payne_Material Facepiece + Belt Loops For Mk2,4,5",,22,90,Urinal Systems,34,0,,1,4,0.096,0.394,0,9.44024,98.34,23.96,4.1,
Medicina_Ace Dress Stnd,,23,70,Irrigation Washout Appliances,37,5,,1,4,0.634,35.725,0,32.1525,50.71,0.9,56.35,
Medicina_Ace Stopper AP8/15-AP14/100,,23,70,Irrigation Washout Appliances,37,5,,1,4,2.18,8.835,0,123.69,56.74,14,4.05,
Medicina_Caecostomy & ACE Wsht Set for Tube/ACE Cath,,23,70,Irrigation Washout Appliances,37,5,,1,4,0.088,0.396,0,3.4848,39.6,8.8,4.5,
OstoMart_Cool Comfort Unisex Gmt Boxer Blk Lge-XLge,,23,30,Belts,33,7,,1,4,0.053,0.156,0,1.66401,31.4,10.67,2.94,
OstoMart_Cool Comfort Unisex Gmt Brief Wte Lge-XLge,,23,30,Belts,33,7,,1,4,0.093,0.295,0,3.34332,35.95,11.33,3.17,
OstoMart_Cool Comfort Unisex Gmt Brief Wte Sml-Med,,23,30,Belts,33,7,,1,4,0.076,0.251,0,2.84465,37.43,11.33,3.3,
Pelican_Select Afresh Closed Pouch Clr Stnd P/Cut 27.5mm,,23,35,Colostomy Bags,34,5,,1,4,0.071,3.572,0,8.46683,119.25,2.37,50.31,
Ostomart_OstoFix Forty Security Frames,,23,5,Adhesive Discs/Rings/Pads/Plasters,33,7,,1,4,11.473,784.681,0,362.91522,31.63,0.46,68.39,
OstoMart_OstoMist Apple P/Spy 100ml,,23,45,Deodorants,33,7,,1,4,5.217,7.267,0,54.86585,10.52,7.55,1.39,
OstoMart_OstoMist Apple P/Spy 50ml,,23,45,Deodorants,33,7,,1,4,2.232,3.391,0,13.12685,5.88,3.87,1.52,
OstoMart_OstoMist Blackberry P/Spy 100ml,,23,45,Deodorants,33,7,,1,4,6.83,10.078,0,76.0889,11.14,7.55,1.48,
OstoMart_OstoMist Blackberry P/Spy 50ml,,23,45,Deodorants,33,7,,1,4,2.711,4.225,0,16.35443,6.03,3.87,1.56,
OstoMart_OstoMist Grapefruit P/Spy 100ml,,23,45,Deodorants,33,7,,1,4,5.69,7.751,0,58.52005,10.28,7.55,1.36,
OstoMart_Cool Comfort Unisex Gmt Brief Blk Sml-Med,,23,30,Belts,33,7,,1,4,0.052,0.147,0,1.66598,32.04,11.33,2.83,
OstoMart_OstoSEAL Prote Pdr,,23,80,Skin Fillers And Protectives,33,7,,1,4,2.457,3.472,0,7.91616,3.22,2.28,1.41,
OstoMart_OstoZyme Multi Odour Neutralising Lubri Gel 300ml,,23,45,Deodorants,33,7,,1,4,0.592,0.859,0,6.4425,10.88,7.5,1.45,
Ostomart_OstoGuard No sting 3ml Sach Prote Barrier Film,,23,80,Skin Fillers And Protectives,33,7,,1,4,6.229,285.164,0,185.3566,29.76,0.65,45.78,
Ostomart_OstoGuard No sting 30ml Prote Barrier Film,,23,80,Skin Fillers And Protectives,33,7,,1,4,2.296,3.942,0,23.652,10.3,6,1.72,
OstoMart_OstoMist Cinnamon & Sandalwood P/Spy 100ml,,23,45,Deodorants,33,7,,1,4,1.902,2.78,0,20.989,11.04,7.55,1.46,
OstoMart_OstoMist Cinnamon & Sandalwood P/Spy 50ml,,23,45,Deodorants,33,7,,1,4,0.913,1.355,0,5.24385,5.74,3.87,1.48,
OstoMart_OstoGuard No sting Barrier Film Spy 50ml,,23,80,Skin Fillers And Protectives,33,7,,1,4,0.98,1.55,0,15.5,15.82,10,1.58,
Payne_Non-Spill Adapt,,22,80,Tubing And Accessories,34,0,,1,4,0.184,0.221,0,1.48733,8.08,6.73,1.2,
OstoMart_OstoMist Grapefruit P/Spy 50ml,,23,45,Deodorants,33,7,,1,4,1.991,3.172,0,12.27564,6.17,3.87,1.59,
Pelican_Select Drnbl DuoVent Pouch Clr Stnd C/Fit 15-65mm,,23,60,Ileostomy Bags,34,5,,1,4,0.065,3.785,0,9.12816,140.43,2.41,58.23,
Payne_Incontiaid Sheath Holder,,22,40,Incontinence Sheath Fixing Strips & Adh,34,0,,1,4,0.357,4.477,0,5.05901,14.17,1.13,12.54,
Pelican_Select Closed Opqe Pouch C/Fit 20-65mm,,23,35,Colostomy Bags,34,5,,1,4,0.163,10.93,0,26.30487,161.38,2.41,67.06,
Pelican_Select Closed Opqe Pouch P/Cut 27mm,,23,35,Colostomy Bags,34,5,,1,4,0.061,3.99,0,9.6026,157.42,2.41,65.41,
Pelican_Select Closed Opqe Pouch P/Cut 34mm,,23,35,Colostomy Bags,34,5,,1,4,0.055,3.87,0,9.3138,169.34,2.41,70.36,
Pelican_Select Closed Opqe Pouch P/Cut 41mm,,23,35,Colostomy Bags,34,5,,1,4,0.055,3.75,0,9.025,164.09,2.41,68.18,
Pelican_Skin Prote 100mm x 100mm,,23,85,Skin Protectors,34,5,,1,4,0.832,26.346,0,57.88218,69.57,2.2,31.67,
Pelican_Select Mini Closed Opqe Pouch C/Fit 20-65mm,,23,35,Colostomy Bags,34,5,,1,4,0.06,5.61,0,11.32472,188.75,2.02,93.5,
Peak_Varimate Resist D/S Adh Washer Eye Shaped S/Hole18-35mm,,23,85,Skin Protectors,59,0,,1,4,0.084,2.32,0,5.452,64.9,2.35,27.62,
Pelican_Select Afresh Closed Pouch Opqe Stnd C/Fit 20-65mm,,23,35,Colostomy Bags,34,5,,1,4,0.417,27.27,0,64.63899,155.01,2.37,65.4,
Pelican_Select Afresh Closed Pouch Opqe Stnd P/Cut 25mm,,23,35,Colostomy Bags,34,5,,1,4,0.051,4.56,0,10.80872,211.94,2.37,89.41,
Pelican_Select Afresh Closed Pouch Opqe Stnd P/Cut 30mm,,23,35,Colostomy Bags,34,5,,1,4,0.173,11.31,0,26.80847,154.96,2.37,65.38,
Pelican_Select Afresh Closed Pouch Opqe Stnd P/Cut 32.5mm,,23,35,Colostomy Bags,34,5,,1,4,0.071,5.64,0,13.36868,188.29,2.37,79.44,
Pelican_Select Afresh Closed Pouch Opqe Stnd P/Cut 35mm,,23,35,Colostomy Bags,34,5,,1,4,0.127,8.13,0,19.27081,151.74,2.37,64.02,
Pelican_Select Afresh Closed Pouch Opqe Stnd P/Cut 40mm,,23,35,Colostomy Bags,34,5,,1,4,0.064,4.998,0,11.84691,185.11,2.37,78.09,
Pelican_Select Drnbl Ileo Pouch Clr C/Fit 20mm-65mm,,23,60,Ileostomy Bags,34,5,,1,4,0.093,4.29,0,10.49906,112.89,2.45,46.13,
Peak_Colomate Closed Pouch Beige Lge S/H 13mm,,23,35,Colostomy Bags,59,0,,1,4,0.058,4.74,0,12.482,215.21,2.63,81.72,
Pelican_Select Closed Convex Pouch Clr Stnd P/Cut 32.5mm,,23,35,Colostomy Bags,34,5,,1,4,0.199,9.91,0,27.08403,136.1,2.73,49.8,
Payne_Incontiaid Reusable Urin Btl,,22,90,Urinal Systems,34,0,,1,4,0.465,0.767,0,6.76494,14.55,8.82,1.65,
ProSys_Independence Odour Eliminator Lem & Lime,,23,45,Deodorants,10,6,,1,4,0.502,0.708,0,3.2922,6.56,4.65,1.41,
ProSys_Independence Activity Closed Pouch + Wafer S/H 30mm,,23,35,Colostomy Bags,10,6,,1,4,0.867,29.706,0,74.01744,85.37,2.49,34.26,
ProSys_Independence Adh Remover Sach Wipes,,23,15,Adhesive Removers (Sprays/Liquids/Wipes),10,6,,1,4,1.563,65.859,0,32.16115,20.58,0.49,42.14,
Pelican_Select Closed Clr Pouch C/Fit 20-65mm,,23,35,Colostomy Bags,34,5,,1,4,0.262,20.2,0,48.61467,185.55,2.41,77.1,
Peak_Colomate Closed Pouch Beige Med S/H 13mm,,23,35,Colostomy Bags,59,0,,1,4,0.074,4.38,0,11.534,155.86,2.63,59.19,
Payne_Incontiaid Sle/S A/Strip,,22,40,Incontinence Sheath Fixing Strips & Adh,34,0,,1,4,0.681,28.936,0,13.10801,19.25,0.45,42.49,
Peak_Colomate Closed Pouch H/Coll Transpt/Beige Lge S/H 10mm,,23,35,Colostomy Bags,59,0,,1,4,0.069,4.74,0,12.482,180.9,2.63,68.7,
Peak_Varimate H/Coll D/S Adh Wedge Sml,,23,85,Skin Protectors,59,0,,1,4,0.136,12.612,0,5.88562,43.28,0.47,92.74,
Peak_Varimate H/Coll D/S Adh Wedge Lge,,23,85,Skin Protectors,59,0,,1,4,0.248,19.95,0,13.965,56.31,0.7,80.44,
Peak_Uromate Urost Pouch Beige Lge 13mm S/H,,23,96,Urostomy Bags,59,0,,1,4,0.105,4.2,0,20.79,198,4.95,40,
Peak_Varimate Resist H/Coll D/S Adh Washer Sml,,23,85,Skin Protectors,59,0,,1,4,0.198,6.711,0,12.06638,60.94,1.8,33.89,
Peak_Varimate Resist H/Coll D/S Adh Washer Lge,,23,85,Skin Protectors,59,0,,1,4,0.16,5.361,0,12.59835,78.74,2.35,33.51,
ProSys_Independence Barrier Film Sach Wipes,,23,80,Skin Fillers And Protectives,10,6,,1,4,0.504,20.522,0,16.24658,32.24,0.79,40.72,
Rochester_Freedom Sheath Stnd 31mm,,22,30,Incontinence Sheaths,39,5,,1,4,1.043,46.867,0,74.14361,71.09,1.58,44.93,
Hi-Line_Coversure Custom Made Cover Wte,,23,25,Bag Covers,21,3,,1,4,0.163,0.632,0,5.7196,35.09,9.05,3.88,
Hi-Line_Ostomy Girdle/Pantie Brief + Suspen,,23,30,Belts,21,3,,1,4,0.524,1.213,0,51.72232,98.71,42.64,2.31,
Ostomart_OstoFix Flng Security Tape 5cm x 10cm,,23,5,Adhesive Discs/Rings/Pads/Plasters,33,7,,1,4,1.64,280.297,0,19.25641,11.74,0.07,170.91,
Ostomart_OstoFix Flng Security Tape 2.5cm x 10cm,,23,5,Adhesive Discs/Rings/Pads/Plasters,33,7,,1,4,3.305,555.308,0,21.99021,6.65,0.04,168.02,
Coloplast_Aquasleeve Stnd,,22,80,Tubing And Accessories,10,0,,1,4,10.437,44.764,0,89.08036,8.54,1.99,4.29,
Coloplast_Aquasleeve Lge,,22,80,Tubing And Accessories,10,0,,1,4,4.784,20.664,0,41.12136,8.6,1.99,4.32,
Coloplast_Aquasleeve Med,,22,80,Tubing And Accessories,10,0,,1,4,13.715,57.952,0,115.32448,8.41,1.99,4.23,
Coloplast_Aquasleeve Sml,,22,80,Tubing And Accessories,10,0,,1,4,3.574,15.114,0,30.07682,8.42,1.99,4.23,
Rochester_Clr Advantage Slc Sheath Exlge 40mm,,22,30,Incontinence Sheaths,39,5,,1,4,0.336,13.883,0,21.85181,65.04,1.57,41.32,
Rochester_Clr Advantage Slc Sheath Lge 35mm,,22,30,Incontinence Sheaths,39,5,,1,4,3.901,165.008,0,259.7225,66.58,1.57,42.3,
Rochester_Clr Advantage Slc Sheath Stnd 31mm,,22,30,Incontinence Sheaths,39,5,,1,4,9.858,426.626,0,671.50904,68.12,1.57,43.28,
Rochester_Clr Advantage Slc Sheath Med 28mm,,22,30,Incontinence Sheaths,39,5,,1,4,12.488,519.247,0,817.29385,65.45,1.57,41.58,
Rochester_Clr Advantage Slc Sheath Sml 23mm,,22,30,Incontinence Sheaths,39,5,,1,4,3.628,147.973,0,232.90948,64.2,1.57,40.79,
Pelican_Select Closed Convex Pouch Clr Stnd P/Cut 27.5mm,,23,35,Colostomy Bags,34,5,,1,4,0.143,7.14,0,19.51362,136.46,2.73,49.93,
Coloplast_Aquadry Leg Bag 350ml Short Tube,,22,50,Leg Bags,10,0,,1,4,0.256,3.531,0,8.97936,35.08,2.54,13.79,
Omex_Schacht Colo Pouch,,23,35,Colostomy Bags,36,5,,1,4,0.066,13.302,0,4.55727,69.05,0.34,201.55,
Rochester_Freedom Sheath Sml 23mm,,22,30,Incontinence Sheaths,39,5,,1,4,0.216,10.112,0,15.99718,74.06,1.58,46.81,
Rochester_Freedom Sheath Med 28mm,,22,30,Incontinence Sheaths,39,5,,1,4,1.695,93.301,0,147.60221,87.08,1.58,55.04,
Rochester_Freedom Sheath Lge 35mm,,22,30,Incontinence Sheaths,39,5,,1,4,1.57,81.052,0,128.22297,81.67,1.58,51.63,
Rochester_Freedom Plus Sheath Sml 23mm,,22,30,Incontinence Sheaths,39,5,,1,4,0.231,11.273,0,17.83388,77.2,1.58,48.8,
Rochester_Freedom Plus Sheath Exlge 40mm,,22,30,Incontinence Sheaths,39,5,,1,4,0.08,4.78,0,7.562,94.53,1.58,59.75,
Rochester_Freedom Plus Sheath Lge 35mm,,22,30,Incontinence Sheaths,39,5,,1,4,0.891,50.018,0,79.12848,88.81,1.58,56.14,
Rochester_Freedom Plus Sheath Stnd 31mm,,22,30,Incontinence Sheaths,39,5,,1,4,0.942,41.07,0,64.97274,68.97,1.58,43.6,
Coloplast_Aquadry Leg Bag 350ml Long Tube Adjustable,,22,50,Leg Bags,10,0,,1,4,0.219,2.94,0,7.47643,34.14,2.54,13.42,
Coloplast_Aquadry Leg Bag 500ml Short Tube,,22,50,Leg Bags,10,0,,1,4,1.936,27.331,0,69.50273,35.9,2.54,14.12,
Coloplast_Aquadry Leg Bag 500ml Long Tube Adjustable,,22,50,Leg Bags,10,0,,1,4,2.679,38.153,0,97.02303,36.22,2.54,14.24,
Coloplast_Aquadry Leg Bag 750ml Short Tube,,22,50,Leg Bags,10,0,,1,4,0.927,15.411,0,39.19023,42.28,2.54,16.62,
Coloplast_Aquadry Leg Bag 750ml Long Tube Adjustable,,22,50,Leg Bags,10,0,,1,4,2.424,46.053,0,117.11285,48.31,2.54,19,
Hi-Line_L-Wt Support Belt 21cm (Sml-XXXLge),,23,30,Belts,21,3,,1,4,0.351,0.672,0,20.95296,59.7,31.18,1.91,
Rochester_Freedom Plus Sheath Med 28mm,,22,30,Incontinence Sheaths,39,5,,1,4,1.585,88.451,0,139.92947,88.28,1.58,55.81,
Salts_Light Wte Pressure Plate + Anti Sag Ring,,23,75,Pressure Plates/Shields,41,0,,1,4,0.077,0.318,0,0.59466,7.72,1.87,4.13,
Hi-Line_L-Wt Support Belt 13cm (Sml-XXXLge),,23,30,Belts,21,3,,1,4,0.423,0.708,0,19.02396,44.97,26.87,1.67,
Salts_Transacryl D/S Plastr 25mm,,23,5,Adhesive Discs/Rings/Pads/Plasters,41,0,,1,4,0.113,6.16,0,3.97936,35.22,0.65,54.51,
Salts_Transacryl D/S Plastr 32mm,,23,5,Adhesive Discs/Rings/Pads/Plasters,41,0,,1,4,0.073,3.051,0,1.97094,27,0.65,41.79,
Salts_Transacryl D/S Plastr 38mm,,23,5,Adhesive Discs/Rings/Pads/Plasters,41,0,,1,4,0.084,3.707,0,2.39473,28.51,0.65,44.13,
Salts_Bag Cover Cott,,23,25,Bag Covers,41,0,,1,4,0.228,1.077,0,4.5234,19.84,4.2,4.72,
Salts_Cohflex Paed Drnbl Bag 10mm Starter,,23,60,Ileostomy Bags,41,0,,1,4,0.112,6.872,0,14.76106,131.8,2.15,61.36,
Salts_Metal Bridges Ready Fixed For Use + Other Disp Bag,,23,50,Filters/Bridges,41,0,,1,4,0.066,2.282,0,1.17599,17.82,0.52,34.58,
Salts_Light Wte Bag Drnbl Self-Adh Med 38mm,,23,60,Ileostomy Bags,41,0,,1,4,0.07,2.97,0,6.39144,91.31,2.15,42.43,
Salts_Belt Sle Elas 25mm With 2 Loops 89cm Long,,23,30,Belts,41,0,,1,4,0.111,0.486,0,1.89054,17.03,3.89,4.38,
Salts_Belt Elas 150mm With W/R Panel,,23,30,Belts,41,0,,1,4,0.066,0.117,0,2.27331,34.44,19.43,1.77,
Salts_Belt Colo,,23,30,Belts,41,0,,1,4,0.206,0.42,0,33.5538,162.88,79.89,2.04,
"Salts_Belt Light Wte + Velcro Fastening 89cm Long,Stnd",,23,30,Belts,41,0,,1,4,0.142,0.481,0,1.90476,13.41,3.96,3.39,
Salts_Heritage Foam Backed Collars,,22,40,Incontinence Sheath Fixing Strips & Adh,41,0,,1,4,0.634,30.918,0,4.60679,7.27,0.15,48.77,
Convatec_Ileodress Plus Drnbl Pouch + Wafer Opqe 19mm,,23,60,Ileostomy Bags,48,0,,1,4,1,36.056,0,91.51013,91.51,2.54,36.06,
Salts_Closure Clips,,23,20,Bag Closures,41,0,,1,4,0.114,1.613,0,0.69359,6.08,0.43,14.15,
Hi-Line_Breathable Stch Unisex Ostomy Belt 13.5cm(Sml-XXXLge,,23,30,Belts,21,3,,1,4,0.98,1.63,0,39.05433,39.85,23.96,1.66,
Rochester_Clr Advantage Slc Sheath + Aloe Style 3 Wide 36mm,,22,30,Incontinence Sheaths,39,5,,1,4,0.187,7.464,0,11.74833,62.83,1.57,39.91,
Ostomart_Ostoshield Belt Sml/Med 45cm/85cm,,23,30,Belts,33,7,,1,4,0.313,0.379,0,1.30376,4.17,3.44,1.21,
Ostomart_Ostoshield Belt Lge/Ex Lge 66cm/124cm,,23,30,Belts,33,7,,1,4,0.257,0.29,0,0.9976,3.88,3.44,1.13,
Ostomart_Ostoshield (Wt Belt),,23,75,Pressure Plates/Shields,33,7,,1,4,0.492,0.538,0,3.58846,7.29,6.67,1.09,
Hi-Line_Breathable Stch Unisex Ostomy Belt 21cm(Sml-XXX Lge),,23,30,Belts,21,3,,1,4,1.017,1.785,0,52.78245,51.9,29.57,1.76,
Salts_Karaya Washers Sml,,23,85,Skin Protectors,41,0,,1,4,0.376,15.406,0,13.41863,35.69,0.87,40.97,
