"Heparin Sod_Inj 1,000u/ml 20ml Amp",Heparin Sodium,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,1,0.027,0.608,0,4.309,159.61,7.09,22.52
"Heparin Sod_Inj 1,000u/ml 5ml Amp",Heparin Sodium,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,1,0.105,1.482,0,4.406,41.96,2.97,14.11
"Heparin Sod_Inj 1,000u/ml 5ml Vl",Heparin Sodium,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,1,0.071,0.941,0,2.808,39.55,2.98,13.25
Heparin Sod_Inj 100u/ml 1ml Amp,Heparin Sodium,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,1,0.049,0.914,0,1.177,24.02,1.29,18.65
Heparin Sod_Inj 100u/ml 2ml Amp,Heparin Sodium,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,1,0.106,1.775,0,2.263,21.35,1.27,16.75
Heparin Sod_Inj 10u/ml 5ml Amp,Heparin Sodium,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,1,0.13,1.793,0,2.309,17.76,1.29,13.79
"Heparin Sod_Inj 25,000u/ml 0.2ml Amp",Heparin Sodium,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,1,0.049,1.604,0,5.117,104.43,3.19,32.73
"Heparin Sod_Inj 25,000u/ml 1ml Amp",Heparin Sodium,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,1,0.031,1.085,0,7.464,240.78,6.88,35
"Heparin Sod_Inj 25,000u/ml 5ml Vl",Heparin Sodium,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,1,0.002,0.038,0,0.422,211.09,11.11,19
"Heparin Sod_Inj 5,000u/ml 1ml Amp",Heparin Sodium,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,1,0.115,2.973,0,7.527,65.45,2.53,25.85
"Heparin Sod_Inj 5,000u/ml 5ml Amp",Heparin Sodium,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,1,0.028,0.822,0,5.471,195.4,6.66,29.36
"Heparin Sod_Inj 5,000u/ml 5ml Vl",Heparin Sodium,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,1,0.01,0.102,0,0.62,62.04,6.08,10.2
Heparin Sod_Soln 100u/ml 2ml Amp,Heparin Flushes,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,1,2.59,47.47,0,62.716,24.21,1.32,18.33
Heparin Sod_Soln 10u/ml 5ml Amp,Heparin Flushes,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,1,7.417,103.073,0,133.016,17.93,1.29,13.9
Hepsal_Soln 10u/ml 5ml Amp,Heparin Flushes,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,3,0.707,9.543,0,5.115,7.23,0.54,13.5
"Innohep_Inj 10,000u/ml 0.25ml Pfs",Tinzaparin Sodium,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,3,0.44,8.348,0.422,16.948,38.52,2.03,18.97
"Innohep_Inj 10,000u/ml 0.35ml Pfs",Tinzaparin Sodium,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,3,3.448,61.803,3.164,171.685,49.79,2.78,17.92
"Innohep_Inj 10,000u/ml 0.45ml Pfs",Tinzaparin Sodium,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,3,5.79,104.056,5.539,371.184,64.11,3.57,17.97
"Innohep_Inj 10,000u/ml 0.5ml Amp",Tinzaparin Sodium,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,3,0.002,0.06,0.002,0.508,253.8,8.46,30
"Innohep_Inj 10,000u/ml 2ml M/D Vl",Tinzaparin Sodium,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,3,0.919,9.754,0.802,102.889,111.96,10.55,10.61
"Innohep_Inj 20,000u/ml 0.5ml Pfs",Tinzaparin Sodium,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,3,11.371,191.839,10.662,"1,658.02",145.81,8.64,16.87
"Innohep_Inj 20,000u/ml 0.7ml Pfs",Tinzaparin Sodium,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,3,23.645,363.953,22.13,"4,308.90",182.23,11.84,15.39
"Innohep_Inj 20,000u/ml 0.9ml Pfs",Tinzaparin Sodium,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,3,14.964,202.351,13.67,"3,080.64",205.87,15.22,13.52
"Innohep_Inj 20,000u/ml 2ml Vl",Tinzaparin Sodium,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,3,0.811,6.868,0.651,234.886,289.62,34.2,8.47
"Monoparin_Inj 1,000u/ml 20ml Amp",Heparin Sodium,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,3,0.001,0.01,0,0.02,19.74,1.97,10
"Monoparin_Inj 1,000u/ml 5ml Amp",Heparin Sodium,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,3,0.002,0.002,0,0.001,0.74,0.74,1
"Monoparin_Inj 25,000u/ml 0.2ml Amp",Heparin Sodium,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,3,0.001,0.03,0,0.021,20.79,0.69,30
"Monoparin_Inj 25,000u/ml 1ml Amp",Heparin Sodium,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,3,0.001,0.03,0,0.046,45.6,1.52,30
"Monoparin_Inj 5,000u/ml 1ml Amp",Heparin Sodium,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,3,0.001,0.01,0,0.005,5.39,0.54,10
"Multiparin_Inj 1,000u/ml 5ml Vl",Heparin Sodium,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,3,0.001,0.01,0,0.007,6.95,0.7,10
"Orgaran_Inj 1,250u/ml 0.6ml Amp",Danaparoid Sodium,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,3,0.007,0.034,0.001,0.907,129.55,26.67,4.86
Refludan_Inj 50mg Vl (Dry),Lepirudin,2,8,Anticoagulants And Protamine,1,0,Parenteral Anticoagulants,1,3,0.001,0.056,0.001,3.266,"3,266.10",58.32,56
Alere INRatio (Reagent)_Strips,INR Blood Testing Reagents,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,1,3,0.064,1.572,0,3.952,61.76,2.51,24.56
CoaguChek PT (Reagent)_Strips,INR Blood Testing Reagents,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,1,3,0.315,10.656,0,28.44,90.29,2.67,33.83
CoaguChek XS PT (Reagent)_Strips,INR Blood Testing Reagents,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,1,3,21.604,674.904,0,"1,849.11",85.59,2.74,31.24
Coumarin_Cap 100mg,Other Oral Anticoagulant Preps,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,1,1,0.001,0.014,0,0.098,97.69,6.98,14
Eliquis_Tab 2.5mg,Apixaban,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,1,3,0.035,1.434,0.032,2.459,70.27,1.72,40.97
Eliquis_Tab 5mg,Apixaban,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,1,3,0.001,0.01,0.001,0.011,10.98,1.1,10
Elmiron_Cap 100mg,Pentosan Polysulphate Sodium,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,1,3,0.222,25.138,0,100.554,452.95,4,113.23
Marevan_Tab 1mg,Warfarin Sodium,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,1,3,9.454,669.458,0,7.414,0.78,0.01,70.81
Marevan_Tab 3mg,Warfarin Sodium,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,1,3,7.504,394.316,0,4.93,0.66,0.01,52.55
Marevan_Tab 500mcg,Warfarin Sodium,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,1,3,4.139,150.791,0,2.801,0.68,0.02,36.43
Marevan_Tab 5mg,Warfarin Sodium,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,1,3,2.911,142.85,0,2.398,0.82,0.02,49.07
Pentosan Polysulph Sod_Cap 100mg,Pentosan Polysulphate Sodium,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,1,1,0.214,24.858,0,112.9,527.57,4.54,116.16
Phenindione_Tab 10mg,Phenindione,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,1,1,3.878,435.084,0,779.384,200.98,1.79,112.19
Phenindione_Tab 25mg,Phenindione,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,1,1,3.356,278.769,0,616.83,183.8,2.21,83.07
Phenindione_Tab 50mg,Phenindione,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,1,1,0.925,53.112,0,98.333,106.31,1.85,57.42
Pradaxa_Cap 110mg,Dabigatran Etexilate,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,1,3,27.8,"1,404.79",27.044,"1,566.45",56.35,1.12,50.53
Pradaxa_Cap 150mg,Dabigatran Etexilate,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,1,3,18.133,"1,092.60",17.421,"1,217.19",67.13,1.11,60.25
Pradaxa_Cap 75mg,Dabigatran Etexilate,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,1,3,2.379,121.233,2.178,138.456,58.2,1.14,50.96
Sinthrome_Tab 1mg,Acenocoumarol,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,1,3,35.75,"4,136.83",19.031,191.119,5.35,0.05,115.72
Warfarin Sod_Liq Spec 1.5mg/5ml,Warfarin Sodium,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,3,1,0.003,0.45,0,0.288,95.94,0.64,150
Warfarin Sod_Liq Spec 10mg/5ml,Warfarin Sodium,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,3,1,0.005,1.528,0,2.324,464.72,1.52,305.6
Warfarin Sod_Liq Spec 1mg/5ml,Warfarin Sodium,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,3,1,0.147,38.35,0,26.928,183.18,0.7,260.88
Warfarin Sod_Liq Spec 25mg/5ml,Warfarin Sodium,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,3,1,0.001,0.2,0,0.18,180,0.9,200
Warfarin Sod_Liq Spec 3mg/5ml,Warfarin Sodium,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,3,1,0.042,5.75,0,6.392,152.19,1.11,136.9
Warfarin Sod_Liq Spec 5mg/5ml,Warfarin Sodium,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,3,1,0.63,114.654,0,73.196,116.18,0.64,181.99
Warfarin Sod_Oral Susp 1mg/1ml S/F,Warfarin Sodium,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,3,1,1.608,273.182,0,172.668,107.38,0.63,169.89
Warfarin Sod_Tab 1mg,Warfarin Sodium,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,1,1,"4,369.76","274,815.37",0,"7,978.71",1.83,0.03,62.89
Warfarin Sod_Tab 3mg,Warfarin Sodium,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,1,1,"3,618.66","173,227.74",0,"5,228.65",1.44,0.03,47.87
Warfarin Sod_Tab 500mcg,Warfarin Sodium,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,1,1,787.401,"29,910.17",0,"1,731.41",2.2,0.06,37.99
Warfarin Sod_Tab 5mg,Warfarin Sodium,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,1,1,"1,395.40","61,253.64",0,"1,931.98",1.38,0.03,43.9
Xarelto_Tab 10mg,Rivaroxaban,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,1,3,3.056,74.719,2.983,156.91,51.34,2.1,24.45
Xarelto_Tab 15mg,Rivaroxaban,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,1,3,3.388,72.155,3.352,151.526,44.72,2.1,21.3
Xarelto_Tab 20mg,Rivaroxaban,2,8,Anticoagulants And Protamine,2,0,Oral Anticoagulants,1,3,9.279,233.711,9.191,490.793,52.89,2.1,25.19
Angettes 75_Tab 75mg,Aspirin,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,1,3,0.036,1.059,0,0.031,0.86,0.03,29.42
Asasantin Ret_Cap,Dipyridamole & Aspirin,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,1,3,224.343,"15,923.89",111.588,"2,611.57",11.64,0.16,70.98
Aspirin Disper_Tab 75mg,Aspirin,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,1,1,"22,586.70","745,158.77",0,"19,153.01",0.85,0.03,32.99
Aspirin_Liq Spec 15mg/5ml,Aspirin,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,3,1,0.004,0.62,0,1.91,477.39,3.08,155
Aspirin_Liq Spec 25mg/5ml,Aspirin,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,3,1,0.001,0.15,0,0.293,292.5,1.95,150
Aspirin_Liq Spec 30mg/5ml,Aspirin,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,3,1,0.003,0.45,0,1.395,465.11,3.1,150
Aspirin_Liq Spec 37.5mg/5ml,Aspirin,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,3,1,0.001,0.15,0,0.395,395,2.63,150
Aspirin_Liq Spec 62.5mg/5ml,Aspirin,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,3,1,0.005,0.415,0,1.214,242.71,2.92,83
Aspirin_Tab 75mg,Aspirin,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,1,1,"2,859.03","93,799.47",0,"2,750.24",0.96,0.03,32.81
Aspirin_Tab E/C 75mg,Aspirin,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,1,1,"5,961.97","187,102.34",0,"5,799.00",0.97,0.03,31.38
Brilique_Tab 90mg,Ticagrelor,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,1,3,28.29,"1,546.96",28.176,"1,508.29",53.32,0.98,54.68
Caprin_Tab E/C 75mg,Aspirin,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,1,3,0.789,31.213,0,1.577,2,0.05,39.56
Clopidogrel Hydrogen Sulph_Tab 75mg,Clopidogrel,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,1,1,0.081,2.382,0,2.83,34.94,1.19,29.41
Clopidogrel_Liq Spec 25mg/5ml,Clopidogrel,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,3,1,0.011,1.56,0,3.049,277.15,1.95,141.82
Clopidogrel_Liq Spec 5mg/5ml,Clopidogrel,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,3,1,0.203,24.482,0,42.867,211.17,1.75,120.6
Clopidogrel_Liq Spec 75mg/5ml,Clopidogrel,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,3,1,1.728,241.667,0,445.529,257.83,1.84,139.85
Clopidogrel_Pdrs 75mg,Clopidogrel,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,1,1,0.003,0.09,0,0.75,250.08,8.34,30
Clopidogrel_Tab 75mg,Clopidogrel,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,1,1,"5,345.11","151,240.10",0,"11,311.29",2.12,0.07,28.3
Dipyridamole_Liq Spec 100mg/5ml,Dipyridamole,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,3,1,0.124,50.65,0,33.704,271.81,0.67,408.47
Dipyridamole_Liq Spec 15mg/5ml,Dipyridamole,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,3,1,0.001,0.9,0,0.425,425,0.47,900
Dipyridamole_Liq Spec 200mg/5ml,Dipyridamole,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,3,1,0.525,151.29,0,115.322,219.66,0.76,288.17
Dipyridamole_Liq Spec 250mg/5ml,Dipyridamole,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,3,1,0.016,2.83,0,3.382,211.39,1.2,176.88
Dipyridamole_Liq Spec 25mg/5ml,Dipyridamole,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,3,1,0.001,0.3,0,0.118,118.25,0.39,300
Dipyridamole_Liq Spec 50mg/5ml,Dipyridamole,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,3,1,0.007,4.06,0,1.144,163.43,0.28,580
Dipyridamole_Liq Spec 5mg/5ml,Dipyridamole,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,3,1,0.001,0.3,0,0.609,609,2.03,300
Dipyridamole_Oral Susp 100mg/5ml,Dipyridamole,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,3,1,0.733,345.51,0,149.263,203.63,0.43,471.36
Dipyridamole_Susp 50mg/5ml S/F,Dipyridamole,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,3,1,8.243,"6,111.52",0,"1,605.74",194.8,0.26,741.42
Dipyridamole_Tab 100mg,Dipyridamole,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,1,1,87.16,"6,516.54",0,286.519,3.29,0.04,74.77
Dipyridamole_Tab 25mg,Dipyridamole,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,1,1,14.548,"1,365.66",0,40.738,2.8,0.03,93.87
Efient_Tab 10mg,Prasugrel,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,1,3,97.049,"3,189.96",96.514,"5,418.36",55.83,1.7,32.87
Efient_Tab 5mg,Prasugrel,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,1,3,5.454,155.435,5.447,264.017,48.41,1.7,28.5
Enprin_Tab E/C 75mg,Aspirin,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,1,3,0.002,0.035,0,0.002,0.98,0.06,17.5
Grepid_Tab 75mg,Clopidogrel,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,1,3,0.216,4.585,0,5.034,23.3,1.1,21.23
Micropirin EC_Tab 75mg,Aspirin,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,1,3,1.746,74.508,0,3.84,2.2,0.05,42.67
Nu-Seals 75_Tab E/C 75mg,Aspirin,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,1,3,23.682,987.907,0,55.04,2.32,0.06,41.72
Persantin Ret_Cap 200mg,Dipyridamole,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,1,3,"1,312.69","91,212.60","1,253.83","15,293.31",11.65,0.17,69.49
Persantin_Inj 5mg/ml 2ml Amp,Dipyridamole,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,1,3,0.084,21.546,0.083,2.672,31.81,0.12,256.5
Persantin_Tab 100mg,Dipyridamole,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,1,3,4.499,420.108,0,20.806,4.62,0.05,93.38
Persantin_Tab 25mg,Dipyridamole,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,1,3,0.098,11.784,0,0.209,2.13,0.02,120.24
Plavix_Tab 300mg,Clopidogrel,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,1,3,0.612,13.159,0.595,62.522,102.16,4.75,21.5
Plavix_Tab 75mg,Clopidogrel,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,1,3,37.596,"1,252.16",0,"1,487.56",39.57,1.19,33.31
Pure Health_Aspirin Disper Tab 75mg,Aspirin,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,1,3,0.019,0.377,0,0.003,0.17,0.01,19.84
Ticlopidine HCl_Tab 250mg,Ticlopidine Hydrochloride,2,9,Antiplatelet Drugs,0,0,Antiplatelet Drugs,1,1,0.062,4.344,0,16.164,260.71,3.72,70.06
Actilyse Cathflo_Inj 2mg Vl + Dil,Alteplase,2,10,"Stable Angina, Acute/Crnry Synd&Fibrin",2,0,Fibrinolytic Drugs,1,3,0.021,0.66,0.015,29.7,"1,414.29",45,31.43
Actilyse_Inj 20mg Vl + Dil,Alteplase,2,10,"Stable Angina, Acute/Crnry Synd&Fibrin",2,0,Fibrinolytic Drugs,1,3,0.012,0.048,0.012,8.64,720,180,4
Advate_I/V Inf 2000u Vl + Dil,Dried Factor VIII Fraction,2,11,Antifibrinolytic Drugs & Haemostatics,0,0,Antifibrinolytic Drugs & Haemostatics,1,3,0.001,0.002,0,2.84,"2,840.00","1,420.00",2
Cyklo-f Heavy Period Relief_Tab 500mg,Tranexamic Acid,2,11,Antifibrinolytic Drugs & Haemostatics,0,0,Antifibrinolytic Drugs & Haemostatics,1,3,0.001,0.1,0,0.022,21.94,0.22,100
Cyklokapron_Soln For Inj 100mg/ml 5ml Am,Tranexamic Acid,2,11,Antifibrinolytic Drugs & Haemostatics,0,0,Antifibrinolytic Drugs & Haemostatics,1,3,0.391,11.879,0.364,18.379,47,1.55,30.38
Cyklokapron_Tab 0.5g,Tranexamic Acid,2,11,Antifibrinolytic Drugs & Haemostatics,0,0,Antifibrinolytic Drugs & Haemostatics,1,3,2.097,150.307,0,35.823,17.08,0.24,71.68
Dicynene_Tab 500mg,Etamsylate,2,11,Antifibrinolytic Drugs & Haemostatics,0,0,Antifibrinolytic Drugs & Haemostatics,1,3,4.125,286.922,2.793,24.214,5.87,0.08,69.56
Dicynone_Tab 500mg,Etamsylate,2,11,Antifibrinolytic Drugs & Haemostatics,0,0,Antifibrinolytic Drugs & Haemostatics,1,3,0,0.02,0,0.002,,0.08,
Tranexamic Acid_Liq Spec 100mg/5ml,Tranexamic Acid,2,11,Antifibrinolytic Drugs & Haemostatics,0,0,Antifibrinolytic Drugs & Haemostatics,3,1,0.002,0.12,0,0.366,182.8,3.05,60
Tranexamic Acid_Liq Spec 250mg/5ml,Tranexamic Acid,2,11,Antifibrinolytic Drugs & Haemostatics,0,0,Antifibrinolytic Drugs & Haemostatics,3,1,0.091,13.965,0,26.39,290,1.89,153.46
Tranexamic Acid_Liq Spec 300mg/5ml,Tranexamic Acid,2,11,Antifibrinolytic Drugs & Haemostatics,0,0,Antifibrinolytic Drugs & Haemostatics,3,1,0.002,0.135,0,0.327,163.74,2.43,67.5
Tranexamic Acid_Liq Spec 425mg/5ml,Tranexamic Acid,2,11,Antifibrinolytic Drugs & Haemostatics,0,0,Antifibrinolytic Drugs & Haemostatics,3,1,0.001,0.03,0,0.172,172,5.73,30
Tranexamic Acid_Liq Spec 500mg/5ml,Tranexamic Acid,2,11,Antifibrinolytic Drugs & Haemostatics,0,0,Antifibrinolytic Drugs & Haemostatics,3,1,0.891,263.445,0,254.616,285.76,0.97,295.67
Tranexamic Acid_Mthwsh 5%,Tranexamic Acid,2,11,Antifibrinolytic Drugs & Haemostatics,0,0,Antifibrinolytic Drugs & Haemostatics,3,1,0.162,49.43,0,38.256,236.15,0.77,305.12
Tranexamic Acid_Tab 500mg,Tranexamic Acid,2,11,Antifibrinolytic Drugs & Haemostatics,0,0,Antifibrinolytic Drugs & Haemostatics,1,1,388.742,"26,005.39",0,"3,499.36",9,0.13,66.9
Atorvastatin_Liq Spec 10mg/5ml,Atorvastatin,2,12,Lipid-Regulating Drugs,0,0,Lipid-Regulating Drugs,3,1,0.135,21.745,0,28.686,212.49,1.32,161.07
Atorvastatin_Liq Spec 20mg/5ml,Atorvastatin,2,12,Lipid-Regulating Drugs,0,0,Lipid-Regulating Drugs,3,1,0.62,154.955,0,151.68,244.65,0.98,249.93
Atorvastatin_Liq Spec 40mg/5ml,Atorvastatin,2,12,Lipid-Regulating Drugs,0,0,Lipid-Regulating Drugs,3,1,0.001,0.15,0,0.288,287.87,1.92,150
Atorvastatin_Tab 10mg,Atorvastatin,2,12,Lipid-Regulating Drugs,0,0,Lipid-Regulating Drugs,1,1,"2,020.91","71,111.61",0,"8,362.56",4.14,0.12,35.19
Atorvastatin_Tab 20mg,Atorvastatin,2,12,Lipid-Regulating Drugs,0,0,Lipid-Regulating Drugs,1,1,"2,437.16","85,334.32",0,"17,396.97",7.14,0.2,35.01
Atorvastatin_Tab 30mg,Atorvastatin,2,12,Lipid-Regulating Drugs,0,0,Lipid-Regulating Drugs,1,1,0.316,11.214,0,9.812,31.05,0.88,35.49
Atorvastatin_Tab 40mg,Atorvastatin,2,12,Lipid-Regulating Drugs,0,0,Lipid-Regulating Drugs,1,1,"3,170.84","105,534.11",0,"22,884.76",7.22,0.22,33.28
Atorvastatin_Tab 60mg,Atorvastatin,2,12,Lipid-Regulating Drugs,0,0,Lipid-Regulating Drugs,1,1,0.543,18.856,0,18.856,34.73,1,34.73
Atorvastatin_Tab 80mg,Atorvastatin,2,12,Lipid-Regulating Drugs,0,0,Lipid-Regulating Drugs,1,1,"1,227.05","37,352.62",0,"11,970.93",9.76,0.32,30.44
Bezafibrate_Tab 200mg,Bezafibrate,2,12,Lipid-Regulating Drugs,0,0,Lipid-Regulating Drugs,1,1,76.998,"5,708.00",0,446.87,5.8,0.08,74.13
Bezafibrate_Tab 400mg M/R,Bezafibrate,2,12,Lipid-Regulating Drugs,0,0,Lipid-Regulating Drugs,1,1,421.982,"14,824.09",0,"3,769.80",8.93,0.25,35.13
Bezagen XL_Tab 400mg,Bezafibrate,2,12,Lipid-Regulating Drugs,0,0,Lipid-Regulating Drugs,1,3,0.002,0.06,0,0.017,8.69,0.29,30
Bezalip_Tab 200mg,Bezafibrate,2,12,Lipid-Regulating Drugs,0,0,Lipid-Regulating Drugs,1,3,3.212,249.267,0,21.514,6.7,0.09,77.6
Bezalip-Mono_Tab 400mg,Bezafibrate,2,12,Lipid-Regulating Drugs,0,0,Lipid-Regulating Drugs,1,3,56.583,"2,066.08",0,525.434,9.29,0.25,36.51
Cardyl_Tab 10mg,Atorvastatin,2,12,Lipid-Regulating Drugs,0,0,Lipid-Regulating Drugs,1,3,0.065,3.099,0.065,1.439,22.13,0.46,47.68
Cholemin_Pdr Sach 4g,Colestyramine,2,12,Lipid-Regulating Drugs,0,0,Lipid-Regulating Drugs,1,3,0.004,0.889,0.004,0.191,47.79,0.22,222.25
Cholestagel_Tab 625mg,Colesevelam Hydrochloride,2,12,Lipid-Regulating Drugs,0,0,Lipid-Regulating Drugs,1,3,21.226,"3,162.40",17.278,"1,534.82",72.31,0.49,148.99
Ciprofibrate_Tab 100mg,Ciprofibrate,2,12,Lipid-Regulating Drugs,0,0,Lipid-Regulating Drugs,1,1,61.752,"2,176.97",0,"3,223.21",52.2,1.48,35.25
Colestid Orange_Pdr Sach 0.2% 5g,Colestipol Hydrochloride,2,12,Lipid-Regulating Drugs,0,0,Lipid-Regulating Drugs,1,3,4.048,273.523,2.705,137.217,33.9,0.5,67.57
Colestid_Gran Sach 0.2% 5g,Colestipol Hydrochloride,2,12,Lipid-Regulating Drugs,0,0,Lipid-Regulating Drugs,1,3,3.496,237.771,2.267,119.281,34.12,0.5,68.01
Colestid_Tab 1g,Colestipol Hydrochloride,2,12,Lipid-Regulating Drugs,0,0,Lipid-Regulating Drugs,1,3,0.008,1.016,0.004,1.139,142.4,1.12,127
Colestyramine/Aspartame_Pdr Sach 4g,Colestyramine,2,12,Lipid-Regulating Drugs,0,0,Lipid-Regulating Drugs,1,1,19.614,"1,332.80",0,696.835,35.53,0.52,67.95
Colestyramine_Liq Spec 500mg/5ml,Colestyramine,2,12,Lipid-Regulating Drugs,0,0,Lipid-Regulating Drugs,3,1,0.001,0.02,0,0.11,110,5.5,20
